track_id,audio_path,genre,split
38783,data/audio/fma_small\038\038783.mp3,,training
38784,data/audio/fma_small\038\038784.mp3,,training
38785,data/audio/fma_small\038\038785.mp3,,training
38817,data/audio/fma_small\038\038817.mp3,Electronic,training
38818,data/audio/fma_small\038\038818.mp3,Rock,training
38819,data/audio/fma_small\038\038819.mp3,,training
38820,data/audio/fma_small\038\038820.mp3,,training
38821,data/audio/fma_small\038\038821.mp3,,training
38822,data/audio/fma_small\038\038822.mp3,,training
38823,data/audio/fma_small\038\038823.mp3,,training
38824,data/audio/fma_small\038\038824.mp3,,training
38825,data/audio/fma_small\038\038825.mp3,,training
38826,data/audio/fma_small\038\038826.mp3,,training
38827,data/audio/fma_small\038\038827.mp3,,training
38828,data/audio/fma_small\038\038828.mp3,,training
38829,data/audio/fma_small\038\038829.mp3,,training
38830,data/audio/fma_small\038\038830.mp3,,test
38833,data/audio/fma_small\038\038833.mp3,,training
38834,data/audio/fma_small\038\038834.mp3,,training
38847,data/audio/fma_small\038\038847.mp3,,training
38859,data/audio/fma_small\038\038859.mp3,,training
38878,data/audio/fma_small\038\038878.mp3,Rock,training
38879,data/audio/fma_small\038\038879.mp3,Rock,training
38880,data/audio/fma_small\038\038880.mp3,Rock,training
38881,data/audio/fma_small\038\038881.mp3,,training
38882,data/audio/fma_small\038\038882.mp3,,training
38884,data/audio/fma_small\038\038884.mp3,Rock,training
38886,data/audio/fma_small\038\038886.mp3,Rock,training
38887,data/audio/fma_small\038\038887.mp3,Rock,training
38888,data/audio/fma_small\038\038888.mp3,Rock,training
38890,data/audio/fma_small\038\038890.mp3,Rock,training
38891,data/audio/fma_small\038\038891.mp3,Rock,training
38892,data/audio/fma_small\038\038892.mp3,Rock,training
38893,data/audio/fma_small\038\038893.mp3,Rock,training
38894,data/audio/fma_small\038\038894.mp3,Rock,training
38895,data/audio/fma_small\038\038895.mp3,,training
38896,data/audio/fma_small\038\038896.mp3,,training
38898,data/audio/fma_small\038\038898.mp3,,training
38899,data/audio/fma_small\038\038899.mp3,,training
38900,data/audio/fma_small\038\038900.mp3,,training
38901,data/audio/fma_small\038\038901.mp3,,training
38902,data/audio/fma_small\038\038902.mp3,,test
38904,data/audio/fma_small\038\038904.mp3,,training
38905,data/audio/fma_small\038\038905.mp3,,training
38906,data/audio/fma_small\038\038906.mp3,,validation
38907,data/audio/fma_small\038\038907.mp3,,training
38908,data/audio/fma_small\038\038908.mp3,,training
38910,data/audio/fma_small\038\038910.mp3,,training
38911,data/audio/fma_small\038\038911.mp3,,training
38912,data/audio/fma_small\038\038912.mp3,,training
38914,data/audio/fma_small\038\038914.mp3,,test
38955,data/audio/fma_small\038\038955.mp3,,training
38961,data/audio/fma_small\038\038961.mp3,,training
38964,data/audio/fma_small\038\038964.mp3,,training
38965,data/audio/fma_small\038\038965.mp3,,training
38966,data/audio/fma_small\038\038966.mp3,,training
38967,data/audio/fma_small\038\038967.mp3,,training
39188,data/audio/fma_small\039\039188.mp3,Classical,training
39259,data/audio/fma_small\039\039259.mp3,Classical,training
39278,data/audio/fma_small\039\039278.mp3,Classical,training
39291,data/audio/fma_small\039\039291.mp3,Classical,training
39298,data/audio/fma_small\039\039298.mp3,Classical,training
39316,data/audio/fma_small\039\039316.mp3,Classical,training
39317,data/audio/fma_small\039\039317.mp3,Classical,training
39318,data/audio/fma_small\039\039318.mp3,Classical,training
39357,data/audio/fma_small\039\039357.mp3,Classical,training
39359,data/audio/fma_small\039\039359.mp3,Classical,training
39378,data/audio/fma_small\039\039378.mp3,,training
39484,data/audio/fma_small\039\039484.mp3,Rock,training
39488,data/audio/fma_small\039\039488.mp3,,training
39530,data/audio/fma_small\039\039530.mp3,,test
39605,data/audio/fma_small\039\039605.mp3,Rock,training
39607,data/audio/fma_small\039\039607.mp3,Rock,training
39658,data/audio/fma_small\039\039658.mp3,,training
39659,data/audio/fma_small\039\039659.mp3,,training
39660,data/audio/fma_small\039\039660.mp3,,training
39661,data/audio/fma_small\039\039661.mp3,,training
39662,data/audio/fma_small\039\039662.mp3,,training
39663,data/audio/fma_small\039\039663.mp3,,training
39664,data/audio/fma_small\039\039664.mp3,,training
39665,data/audio/fma_small\039\039665.mp3,,training
39666,data/audio/fma_small\039\039666.mp3,,training
39667,data/audio/fma_small\039\039667.mp3,,training
39875,data/audio/fma_small\039\039875.mp3,Classical,test
39900,data/audio/fma_small\039\039900.mp3,,test
39904,data/audio/fma_small\039\039904.mp3,,validation
40121,data/audio/fma_small\040\040121.mp3,,test
40122,data/audio/fma_small\040\040122.mp3,,test
40123,data/audio/fma_small\040\040123.mp3,,test
40133,data/audio/fma_small\040\040133.mp3,Rock,training
40134,data/audio/fma_small\040\040134.mp3,,test
40139,data/audio/fma_small\040\040139.mp3,,test
40141,data/audio/fma_small\040\040141.mp3,,test
40147,data/audio/fma_small\040\040147.mp3,,test
40161,data/audio/fma_small\040\040161.mp3,Rock,test
40180,data/audio/fma_small\040\040180.mp3,Rock,training
40182,data/audio/fma_small\040\040182.mp3,Experimental,training
40229,data/audio/fma_small\040\040229.mp3,,training
40230,data/audio/fma_small\040\040230.mp3,Rock,validation
40231,data/audio/fma_small\040\040231.mp3,Rock,validation
40232,data/audio/fma_small\040\040232.mp3,Rock,validation
40233,data/audio/fma_small\040\040233.mp3,Rock,validation
40234,data/audio/fma_small\040\040234.mp3,Rock,training
40235,data/audio/fma_small\040\040235.mp3,,training
40236,data/audio/fma_small\040\040236.mp3,,training
40237,data/audio/fma_small\040\040237.mp3,,training
40238,data/audio/fma_small\040\040238.mp3,,training
40239,data/audio/fma_small\040\040239.mp3,,training
40240,data/audio/fma_small\040\040240.mp3,,training
40241,data/audio/fma_small\040\040241.mp3,,training
40242,data/audio/fma_small\040\040242.mp3,,training
40243,data/audio/fma_small\040\040243.mp3,Experimental,test
40244,data/audio/fma_small\040\040244.mp3,,training
40245,data/audio/fma_small\040\040245.mp3,,training
40250,data/audio/fma_small\040\040250.mp3,,training
40509,data/audio/fma_small\040\040509.mp3,,training
40525,data/audio/fma_small\040\040525.mp3,,training
40541,data/audio/fma_small\040\040541.mp3,Rock,training
40542,data/audio/fma_small\040\040542.mp3,,training
40598,data/audio/fma_small\040\040598.mp3,,test
40654,data/audio/fma_small\040\040654.mp3,Hip-Hop,training
40655,data/audio/fma_small\040\040655.mp3,Hip-Hop,training
40656,data/audio/fma_small\040\040656.mp3,Hip-Hop,training
40657,data/audio/fma_small\040\040657.mp3,Hip-Hop,training
40658,data/audio/fma_small\040\040658.mp3,Hip-Hop,training
40659,data/audio/fma_small\040\040659.mp3,Hip-Hop,training
40660,data/audio/fma_small\040\040660.mp3,Hip-Hop,training
40683,data/audio/fma_small\040\040683.mp3,,validation
40725,data/audio/fma_small\040\040725.mp3,Rock,training
40842,data/audio/fma_small\040\040842.mp3,International,training
40843,data/audio/fma_small\040\040843.mp3,International,training
40844,data/audio/fma_small\040\040844.mp3,International,training
40845,data/audio/fma_small\040\040845.mp3,International,training
40851,data/audio/fma_small\040\040851.mp3,,training
40903,data/audio/fma_small\040\040903.mp3,Electronic,training
40908,data/audio/fma_small\040\040908.mp3,,training
40909,data/audio/fma_small\040\040909.mp3,,training
40938,data/audio/fma_small\040\040938.mp3,Rock,test
40940,data/audio/fma_small\040\040940.mp3,Rock,test
40984,data/audio/fma_small\040\040984.mp3,,training
40985,data/audio/fma_small\040\040985.mp3,,training
40986,data/audio/fma_small\040\040986.mp3,,training
41018,data/audio/fma_small\041\041018.mp3,Rock,training
41019,data/audio/fma_small\041\041019.mp3,Rock,training
41020,data/audio/fma_small\041\041020.mp3,Rock,training
41054,data/audio/fma_small\041\041054.mp3,,validation
41095,data/audio/fma_small\041\041095.mp3,,training
41147,data/audio/fma_small\041\041147.mp3,Hip-Hop,training
41191,data/audio/fma_small\041\041191.mp3,Experimental,training
41192,data/audio/fma_small\041\041192.mp3,Experimental,training
41310,data/audio/fma_small\041\041310.mp3,Rock,training
41381,data/audio/fma_small\041\041381.mp3,Rock,test
41568,data/audio/fma_small\041\041568.mp3,Old-Time / Historic,training
41570,data/audio/fma_small\041\041570.mp3,Old-Time / Historic,training
41573,data/audio/fma_small\041\041573.mp3,Old-Time / Historic,training
41605,data/audio/fma_small\041\041605.mp3,,training
41709,data/audio/fma_small\041\041709.mp3,Rock,training
41714,data/audio/fma_small\041\041714.mp3,Rock,training
41812,data/audio/fma_small\041\041812.mp3,Rock,training
41819,data/audio/fma_small\041\041819.mp3,Rock,training
41820,data/audio/fma_small\041\041820.mp3,,training
41825,data/audio/fma_small\041\041825.mp3,,training
41961,data/audio/fma_small\041\041961.mp3,,training
41962,data/audio/fma_small\041\041962.mp3,Rock,training
41965,data/audio/fma_small\041\041965.mp3,Pop,training
41971,data/audio/fma_small\041\041971.mp3,Rock,training
41983,data/audio/fma_small\041\041983.mp3,,training
42014,data/audio/fma_small\042\042014.mp3,Rock,test
42016,data/audio/fma_small\042\042016.mp3,Rock,test
42017,data/audio/fma_small\042\042017.mp3,Rock,test
42018,data/audio/fma_small\042\042018.mp3,Rock,test
42019,data/audio/fma_small\042\042019.mp3,Rock,test
42020,data/audio/fma_small\042\042020.mp3,Rock,test
42023,data/audio/fma_small\042\042023.mp3,Rock,test
42025,data/audio/fma_small\042\042025.mp3,Rock,test
42029,data/audio/fma_small\042\042029.mp3,International,training
42030,data/audio/fma_small\042\042030.mp3,International,training
42031,data/audio/fma_small\042\042031.mp3,International,training
42040,data/audio/fma_small\042\042040.mp3,Rock,test
42044,data/audio/fma_small\042\042044.mp3,Rock,test
42045,data/audio/fma_small\042\042045.mp3,Rock,test
42046,data/audio/fma_small\042\042046.mp3,Rock,test
42048,data/audio/fma_small\042\042048.mp3,Rock,test
42119,data/audio/fma_small\042\042119.mp3,,training
42126,data/audio/fma_small\042\042126.mp3,,training
42129,data/audio/fma_small\042\042129.mp3,,training
42135,data/audio/fma_small\042\042135.mp3,Electronic,training
42138,data/audio/fma_small\042\042138.mp3,Electronic,training
42139,data/audio/fma_small\042\042139.mp3,Electronic,training
42141,data/audio/fma_small\042\042141.mp3,Electronic,training
42146,data/audio/fma_small\042\042146.mp3,Electronic,training
42234,data/audio/fma_small\042\042234.mp3,Experimental,training
42235,data/audio/fma_small\042\042235.mp3,Rock,training
42236,data/audio/fma_small\042\042236.mp3,Rock,training
42238,data/audio/fma_small\042\042238.mp3,Rock,training
42240,data/audio/fma_small\042\042240.mp3,Rock,training
42241,data/audio/fma_small\042\042241.mp3,Rock,training
42243,data/audio/fma_small\042\042243.mp3,Rock,training
42245,data/audio/fma_small\042\042245.mp3,,training
42247,data/audio/fma_small\042\042247.mp3,,training
42310,data/audio/fma_small\042\042310.mp3,,training
42372,data/audio/fma_small\042\042372.mp3,Rock,training
42373,data/audio/fma_small\042\042373.mp3,Rock,training
42374,data/audio/fma_small\042\042374.mp3,Rock,training
42375,data/audio/fma_small\042\042375.mp3,Rock,training
42376,data/audio/fma_small\042\042376.mp3,Rock,training
42377,data/audio/fma_small\042\042377.mp3,Rock,training
42442,data/audio/fma_small\042\042442.mp3,Electronic,test
42463,data/audio/fma_small\042\042463.mp3,Rock,training
42475,data/audio/fma_small\042\042475.mp3,Rock,training
42648,data/audio/fma_small\042\042648.mp3,,training
42659,data/audio/fma_small\042\042659.mp3,,training
42751,data/audio/fma_small\042\042751.mp3,,training
42761,data/audio/fma_small\042\042761.mp3,Rock,training
42789,data/audio/fma_small\042\042789.mp3,Rock,training
42844,data/audio/fma_small\042\042844.mp3,,training
42851,data/audio/fma_small\042\042851.mp3,,training
42911,data/audio/fma_small\042\042911.mp3,,training
42914,data/audio/fma_small\042\042914.mp3,,training
42915,data/audio/fma_small\042\042915.mp3,,training
42966,data/audio/fma_small\042\042966.mp3,Hip-Hop,training
42984,data/audio/fma_small\042\042984.mp3,,training
43016,data/audio/fma_small\043\043016.mp3,Hip-Hop,training
43018,data/audio/fma_small\043\043018.mp3,,training
43019,data/audio/fma_small\043\043019.mp3,,training
43020,data/audio/fma_small\043\043020.mp3,,training
43021,data/audio/fma_small\043\043021.mp3,,training
43022,data/audio/fma_small\043\043022.mp3,,training
43023,data/audio/fma_small\043\043023.mp3,,training
43024,data/audio/fma_small\043\043024.mp3,,training
43025,data/audio/fma_small\043\043025.mp3,,training
43026,data/audio/fma_small\043\043026.mp3,,training
43027,data/audio/fma_small\043\043027.mp3,Hip-Hop,training
43028,data/audio/fma_small\043\043028.mp3,Hip-Hop,training
43029,data/audio/fma_small\043\043029.mp3,Hip-Hop,training
43030,data/audio/fma_small\043\043030.mp3,Hip-Hop,training
43063,data/audio/fma_small\043\043063.mp3,,training
43172,data/audio/fma_small\043\043172.mp3,Experimental,training
43173,data/audio/fma_small\043\043173.mp3,Experimental,training
43516,data/audio/fma_small\043\043516.mp3,,training
43517,data/audio/fma_small\043\043517.mp3,,training
43518,data/audio/fma_small\043\043518.mp3,,training
43519,data/audio/fma_small\043\043519.mp3,,training
43520,data/audio/fma_small\043\043520.mp3,Rock,training
43521,data/audio/fma_small\043\043521.mp3,Rock,training
43533,data/audio/fma_small\043\043533.mp3,Classical,training
43534,data/audio/fma_small\043\043534.mp3,Classical,training
43535,data/audio/fma_small\043\043535.mp3,Classical,training
43536,data/audio/fma_small\043\043536.mp3,Classical,training
43585,data/audio/fma_small\043\043585.mp3,Folk,training
43586,data/audio/fma_small\043\043586.mp3,Folk,training
43587,data/audio/fma_small\043\043587.mp3,Folk,training
43588,data/audio/fma_small\043\043588.mp3,Folk,training
43589,data/audio/fma_small\043\043589.mp3,Folk,training
43590,data/audio/fma_small\043\043590.mp3,Folk,training
43592,data/audio/fma_small\043\043592.mp3,Folk,training
43593,data/audio/fma_small\043\043593.mp3,Folk,training
43594,data/audio/fma_small\043\043594.mp3,Folk,training
43595,data/audio/fma_small\043\043595.mp3,Folk,training
43596,data/audio/fma_small\043\043596.mp3,Folk,training
43598,data/audio/fma_small\043\043598.mp3,Folk,training
43599,data/audio/fma_small\043\043599.mp3,Rock,training
43600,data/audio/fma_small\043\043600.mp3,Jazz,training
43608,data/audio/fma_small\043\043608.mp3,,training
43621,data/audio/fma_small\043\043621.mp3,International,validation
43623,data/audio/fma_small\043\043623.mp3,Experimental,training
43691,data/audio/fma_small\043\043691.mp3,,training
43695,data/audio/fma_small\043\043695.mp3,Rock,training
43696,data/audio/fma_small\043\043696.mp3,Rock,training
43697,data/audio/fma_small\043\043697.mp3,Rock,training
43698,data/audio/fma_small\043\043698.mp3,Rock,training
43699,data/audio/fma_small\043\043699.mp3,Rock,training
43761,data/audio/fma_small\043\043761.mp3,,training
43765,data/audio/fma_small\043\043765.mp3,Electronic,training
43766,data/audio/fma_small\043\043766.mp3,Electronic,training
43767,data/audio/fma_small\043\043767.mp3,Electronic,training
43768,data/audio/fma_small\043\043768.mp3,Electronic,training
43773,data/audio/fma_small\043\043773.mp3,,training
43796,data/audio/fma_small\043\043796.mp3,Pop,training
43842,data/audio/fma_small\043\043842.mp3,,training
43843,data/audio/fma_small\043\043843.mp3,,training
43844,data/audio/fma_small\043\043844.mp3,,training
43856,data/audio/fma_small\043\043856.mp3,,training
43857,data/audio/fma_small\043\043857.mp3,,training
43858,data/audio/fma_small\043\043858.mp3,,training
43859,data/audio/fma_small\043\043859.mp3,,training
43860,data/audio/fma_small\043\043860.mp3,Rock,training
43861,data/audio/fma_small\043\043861.mp3,Rock,training
43863,data/audio/fma_small\043\043863.mp3,,training
43865,data/audio/fma_small\043\043865.mp3,,training
43866,data/audio/fma_small\043\043866.mp3,,training
